RANGE,FRAMECOUNT
-9.852500000000077,152.0
-9.852500000000077,152.0
-9.814000000000078,152.0
-9.814000000000078,152.0
-9.814000000000078,152.0
-9.852500000000077,157.0
-9.814000000000078,157.0
-9.852500000000077,157.0
-9.852500000000077,157.0
-9.814000000000078,157.0
-9.852500000000077,162.0
-9.814000000000078,162.0
-9.814000000000078,162.0
-9.814000000000078,162.0
-9.814000000000078,162.0
-9.814000000000078,167.0
-9.814000000000078,167.0
-9.814000000000078,167.0
-9.814000000000078,167.0
-9.814000000000078,167.0
-9.814000000000078,171.0
-9.814000000000078,171.0
-9.814000000000078,171.0
-9.814000000000078,171.0
-9.814000000000078,176.0
-9.814000000000078,176.0
-9.814000000000078,176.0
-9.814000000000078,176.0
-9.814000000000078,176.0
-9.814000000000078,181.0
-9.77550000000008,181.0
-9.814000000000078,181.0
-9.814000000000078,181.0
-9.814000000000078,181.0
-9.814000000000078,186.0
-9.814000000000078,186.0
-9.814000000000078,186.0
-9.814000000000078,186.0
-9.814000000000078,186.0
-9.814000000000078,191.0
-9.814000000000078,191.0
-9.814000000000078,191.0
-9.814000000000078,191.0
-9.814000000000078,191.0
-9.814000000000078,196.0
-9.814000000000078,196.0
-9.814000000000078,196.0
-9.814000000000078,196.0
-9.814000000000078,196.0
-9.852500000000077,201.0
-9.852500000000077,201.0
-9.852500000000077,201.0
-9.852500000000077,201.0
-9.852500000000077,201.0
-9.852500000000077,206.0
-9.852500000000077,206.0
-9.852500000000077,206.0
-9.852500000000077,206.0
-9.852500000000077,206.0
-9.852500000000077,211.0
-9.852500000000077,211.0
-9.852500000000077,211.0
-9.852500000000077,211.0
-9.852500000000077,211.0
-9.852500000000077,216.0
-9.852500000000077,216.0
-9.852500000000077,216.0
-9.852500000000077,216.0
-9.852500000000077,216.0
-9.852500000000077,221.0
-9.852500000000077,221.0
-9.852500000000077,221.0
-9.852500000000077,221.0
-9.852500000000077,221.0
-9.852500000000077,226.0
-9.852500000000077,226.0
-9.852500000000077,226.0
-9.852500000000077,226.0
-9.891000000000076,226.0
-9.852500000000077,231.0
-9.852500000000077,231.0
-9.852500000000077,231.0
-9.852500000000077,231.0
-9.852500000000077,231.0
-9.852500000000077,236.0
-9.852500000000077,236.0
-9.852500000000077,236.0
-9.852500000000077,236.0
-9.852500000000077,236.0
-9.852500000000077,241.0
-9.852500000000077,241.0
-9.852500000000077,241.0
-9.852500000000077,241.0
-9.852500000000077,241.0
-9.852500000000077,246.0
-9.852500000000077,246.0
-9.852500000000077,246.0
-9.852500000000077,246.0
-9.852500000000077,246.0
-9.852500000000077,251.0
-9.852500000000077,251.0
-9.852500000000077,251.0
