RANGE,FRAMECOUNT
0.6264999999999965,1.0
0.6264999999999965,6.0
0.6264999999999965,6.0
0.6420999999999992,6.0
0.6342999999999961,6.0
0.6303999999999981,6.0
0.6303999999999981,11.0
0.6303999999999981,11.0
0.6303999999999981,11.0
0.6303999999999981,11.0
0.6342999999999961,11.0
0.6342999999999961,16.0
0.6342999999999961,16.0
0.6264999999999965,16.0
0.6264999999999965,16.0
0.6264999999999965,16.0
0.6303999999999981,21.0
0.6303999999999981,21.0
0.6264999999999965,21.0
0.6264999999999965,21.0
0.6303999999999981,21.0
0.6264999999999965,27.0
0.6264999999999965,27.0
0.6264999999999965,27.0
0.6264999999999965,27.0
0.6264999999999965,27.0
0.6303999999999981,27.0
0.6264999999999965,32.0
0.6225999999999985,32.0
0.6264999999999965,32.0
0.6264999999999965,32.0
0.6264999999999965,32.0
0.6264999999999965,37.0
0.6264999999999965,37.0
0.6264999999999965,37.0
0.6264999999999965,37.0
0.6303999999999981,37.0
0.6264999999999965,42.0
0.6264999999999965,42.0
0.6303999999999981,42.0
0.6303999999999981,42.0
0.6264999999999965,42.0
0.6264999999999965,47.0
0.6303999999999981,47.0
0.6303999999999981,47.0
0.6264999999999965,47.0
0.6264999999999965,47.0
0.6264999999999965,52.0
0.6264999999999965,52.0
0.6303999999999981,52.0
0.6225999999999985,52.0
0.6264999999999965,52.0
0.6264999999999965,57.0
0.6264999999999965,57.0
0.6264999999999965,57.0
0.6264999999999965,57.0
0.6264999999999965,57.0
0.6264999999999965,62.0
0.6264999999999965,62.0
0.6264999999999965,62.0
0.6264999999999965,62.0
0.6264999999999965,62.0
0.6264999999999965,67.0
0.6264999999999965,67.0
0.6225999999999985,67.0
0.6225999999999985,67.0
0.6264999999999965,67.0
0.6264999999999965,72.0
0.6225999999999985,72.0
0.6225999999999985,72.0
0.6264999999999965,72.0
0.6264999999999965,72.0
0.6264999999999965,77.0
0.6264999999999965,77.0
0.6225999999999985,77.0
0.6264999999999965,77.0
