RANGE,FRAMECOUNT
-2.7612000000000023,100.0
-2.7612000000000023,100.0
-2.7573000000000043,105.0
-2.7573000000000043,105.0
-2.749500000000001,105.0
-2.749500000000001,105.0
-2.749500000000001,105.0
-2.749500000000001,110.0
-2.749500000000001,110.0
-2.749500000000001,110.0
-2.7534000000000027,110.0
-2.7534000000000027,110.0
-2.7534000000000027,115.0
-2.7573000000000043,115.0
-2.7612000000000023,115.0
-2.7612000000000023,115.0
-2.7612000000000023,115.0
-2.765100000000004,120.0
-2.769000000000002,120.0
-2.765100000000004,120.0
-2.765100000000004,120.0
-2.769000000000002,120.0
-2.765100000000004,125.0
-2.769000000000002,125.0
-2.765100000000004,125.0
-2.765100000000004,125.0
-2.7612000000000023,125.0
-2.7612000000000023,130.0
-2.7612000000000023,130.0
-2.7573000000000043,130.0
-2.7573000000000043,130.0
-2.749500000000001,130.0
-2.749500000000001,135.0
-2.745600000000003,135.0
-2.745600000000003,135.0
-2.745600000000003,135.0
-2.7417000000000016,135.0
-2.749500000000001,140.0
-2.745600000000003,140.0
-2.749500000000001,140.0
-2.749500000000001,140.0
-2.749500000000001,140.0
-2.7534000000000027,145.0
-2.7534000000000027,145.0
-2.749500000000001,145.0
-2.749500000000001,145.0
-2.749500000000001,145.0
-2.745600000000003,150.0
-2.745600000000003,150.0
-2.745600000000003,150.0
-2.7417000000000016,150.0
-2.7378000000000036,150.0
-2.7417000000000016,155.0
-2.7378000000000036,155.0
-2.733900000000002,155.0
-2.730000000000004,155.0
-2.730000000000004,155.0
-2.7261000000000024,160.0
-2.730000000000004,160.0
-2.7261000000000024,160.0
-2.7261000000000024,160.0
-2.7261000000000024,160.0
-2.7261000000000024,164.0
-2.718300000000003,164.0
-2.7222000000000044,164.0
-2.7222000000000044,164.0
-2.7261000000000024,169.0
-2.7261000000000024,169.0
-2.7222000000000044,169.0
-2.7261000000000024,169.0
-2.7222000000000044,169.0
-2.7261000000000024,174.0
-2.7222000000000044,174.0
-2.7261000000000024,174.0
-2.7222000000000044,174.0
-2.7261000000000024,174.0
-2.7222000000000044,179.0
-2.7222000000000044,179.0
-2.7222000000000044,179.0
-2.7222000000000044,179.0
-2.7222000000000044,179.0
-2.7222000000000044,184.0
-2.718300000000003,184.0
-2.7222000000000044,184.0
-2.7222000000000044,184.0
-2.7222000000000044,184.0
-2.718300000000003,189.0
-2.7222000000000044,189.0
-2.718300000000003,189.0
-2.7222000000000044,189.0
-2.7222000000000044,189.0
-2.718300000000003,194.0
-2.7222000000000044,194.0
-2.718300000000003,194.0
-2.718300000000003,194.0
-2.718300000000003,194.0
-2.7222000000000044,199.0
-2.718300000000003,199.0
-2.718300000000003,199.0
-2.7222000000000044,199.0
-2.7222000000000044,199.0
-2.7222000000000044,204.0
-2.7261000000000024,204.0
-2.7261000000000024,204.0
-2.7261000000000024,204.0
-2.7261000000000024,204.0
-2.7261000000000024,209.0
-2.7222000000000044,209.0
-2.7261000000000024,209.0
-2.7261000000000024,209.0
-2.7261000000000024,209.0
-2.7261000000000024,214.0
-2.730000000000004,214.0
-2.730000000000004,214.0
-2.730000000000004,214.0
-2.733900000000002,214.0
-2.733900000000002,219.0
-2.733900000000002,219.0
-2.7378000000000036,219.0
-2.733900000000002,219.0
-2.733900000000002,219.0
-2.7378000000000036,224.0
-2.7378000000000036,224.0
-2.7378000000000036,224.0
-2.7417000000000016,224.0
-2.7417000000000016,224.0
-2.7378000000000036,229.0
-2.7417000000000016,229.0
-2.7378000000000036,229.0
-2.7417000000000016,229.0
-2.7417000000000016,229.0
-2.7417000000000016,234.0
-2.745600000000003,234.0
-2.749500000000001,234.0
-2.749500000000001,234.0
-2.7534000000000027,234.0
-2.7573000000000043,239.0
-2.7573000000000043,239.0
-2.7573000000000043,239.0
-2.7573000000000043,239.0
-2.7573000000000043,239.0
-2.765100000000004,244.0
-2.7612000000000023,244.0
-2.765100000000004,244.0
-2.769000000000002,244.0
-2.769000000000002,244.0
-2.765100000000004,249.0
-2.7612000000000023,249.0
-2.765100000000004,249.0
-2.769000000000002,249.0
-2.769000000000002,249.0
-2.769000000000002,254.0
-2.769000000000002,254.0
-2.7768000000000015,254.0
-2.7768000000000015,254.0
-2.7768000000000015,254.0
-2.7768000000000015,259.0
-2.780700000000003,259.0
-2.784600000000001,259.0
-2.7885000000000026,259.0
-2.7885000000000026,259.0
-2.7885000000000026,264.0
-2.784600000000001,264.0
-2.792400000000004,264.0
-2.792400000000004,264.0
-2.792400000000004,264.0
-2.7963000000000022,269.0
-2.7963000000000022,269.0
-2.7963000000000022,269.0
-2.7963000000000022,269.0
-2.800200000000004,269.0
-2.804100000000002,273.0
-2.800200000000004,273.0
-2.804100000000002,273.0
-2.804100000000002,273.0
-2.8119000000000014,279.0
-2.815800000000003,279.0
-2.815800000000003,279.0
-2.815800000000003,279.0
-2.819700000000001,279.0
-2.819700000000001,279.0
-2.8236000000000026,283.0
-2.827500000000004,283.0
-2.827500000000004,283.0
-2.827500000000004,283.0
-2.831400000000002,289.0
-2.827500000000004,289.0
-2.831400000000002,289.0
-2.827500000000004,289.0
-2.831400000000002,289.0
-2.8353000000000037,289.0
-2.8353000000000037,293.0
-2.8392000000000017,293.0
-2.8392000000000017,293.0
-2.8431000000000033,293.0
-2.8470000000000013,298.0
-2.8470000000000013,298.0
-2.850900000000003,298.0
-2.850900000000003,298.0
-2.850900000000003,298.0
-2.850900000000003,303.0
-2.850900000000003,303.0
-2.850900000000003,303.0
-2.8470000000000013,303.0
-2.8470000000000013,303.0
-2.8470000000000013,308.0
-2.8431000000000033,308.0
-2.8431000000000033,308.0
-2.8470000000000013,308.0
-2.8431000000000033,308.0
-2.8470000000000013,313.0
-2.8470000000000013,313.0
-2.8470000000000013,313.0
-2.850900000000003,313.0
-2.8470000000000013,313.0
-2.850900000000003,318.0
-2.850900000000003,318.0
-2.850900000000003,318.0
-2.854800000000001,318.0
-2.8587000000000025,318.0
-2.8587000000000025,323.0
-2.854800000000001,323.0
-2.854800000000001,323.0
-2.854800000000001,323.0
-2.854800000000001,323.0
-2.854800000000001,328.0
-2.854800000000001,328.0
-2.854800000000001,328.0
-2.854800000000001,328.0
-2.850900000000003,328.0
-2.854800000000001,333.0
-2.850900000000003,333.0
-2.850900000000003,333.0
-2.854800000000001,333.0
-2.850900000000003,333.0
-2.854800000000001,338.0
-2.8470000000000013,338.0
-2.854800000000001,338.0
-2.8470000000000013,338.0
-2.850900000000003,338.0
-2.8470000000000013,343.0
-2.854800000000001,343.0
-2.8587000000000025,343.0
-2.854800000000001,343.0
-2.850900000000003,343.0
-2.854800000000001,348.0
-2.854800000000001,348.0
-2.854800000000001,348.0
-2.8587000000000025,348.0
-2.854800000000001,348.0
-2.8587000000000025,353.0
-2.8587000000000025,353.0
-2.8587000000000025,353.0
-2.8587000000000025,353.0
-2.8587000000000025,353.0
-2.8587000000000025,358.0
-2.8587000000000025,358.0
-2.8587000000000025,358.0
-2.862600000000004,358.0
-2.862600000000004,358.0
-2.862600000000004,363.0
-2.8587000000000025,363.0
-2.8587000000000025,363.0
-2.862600000000004,363.0
-2.862600000000004,363.0
-2.862600000000004,368.0
-2.8587000000000025,368.0
-2.862600000000004,368.0
-2.862600000000004,368.0
-2.8587000000000025,368.0
-2.8587000000000025,373.0
-2.8587000000000025,373.0
-2.8587000000000025,373.0
-2.854800000000001,373.0
-2.8587000000000025,373.0
-2.854800000000001,375.0
-2.854800000000001,375.0
-8.154900000000001,376.0
-12.667200000000001,377.0
-14.925300000000004,378.0
-18.1779,379.0
-22.304100000000002,380.0
-23.306400000000004,381.0
-25.1277,382.0
-26.5941,383.0
-28.9497,384.0
-28.8951,385.0
-28.5246,386.0
-29.000400000000003,387.0
-31.2273,388.0
-29.913,389.0
-29.0862,390.0
-29.1564,391.0
-27.093300000000003,392.0
-28.251600000000003,393.0
-28.239900000000002,394.0
-28.286700000000003,395.0
-28.5363,396.0
-27.1128,397.0
-28.3062,398.0
-29.5776,399.0
-28.4583,400.0
-29.511300000000002,401.0
-30.634500000000003,402.0
-29.6049,403.0
-31.707,404.0
-31.2624,405.0
-30.303,406.0
-30.6111,407.0
-29.874000000000002,408.0
-31.094700000000003,409.0
-32.2257,410.0
-31.2819,411.0
-30.774900000000002,412.0
-31.913700000000002,413.0
-30.817800000000002,414.0
-32.214,415.0
-30.915300000000002,416.0
-32.3544,417.0
-32.6313,418.0
-33.5283,419.0
-33.3879,420.0
-33.9339,421.0
-33.0642,422.0
-30.966,423.0
-33.033,424.0
-33.423,425.0
-34.2615,426.0
-32.120400000000004,427.0
-33.9963,428.0
-30.412200000000002,429.0
-31.983900000000002,430.0
-30.4278,431.0
-30.0027,432.0
-30.1197,433.0
-30.459000000000003,434.0
-28.680600000000002,435.0
-30.412200000000002,436.0
-29.7102,437.0
-29.8194,438.0
-29.0823,439.0
-30.4629,440.0
-29.858400000000003,441.0
-30.849,442.0
-30.096300000000003,443.0
-28.286700000000003,444.0
-29.133000000000003,445.0
-28.286700000000003,446.0
-29.6478,447.0
-27.5145,448.0
-28.8951,449.0
-29.0394,450.0
-30.439500000000002,451.0
-29.8623,452.0
-29.562,453.0
-29.9403,454.0
-34.858200000000004,455.0
-32.8653,456.0
-28.5714,457.0
-28.477800000000002,458.0
-28.1892,459.0
-30.174300000000002,460.0
-29.273400000000002,461.0
-29.6595,462.0
-30.0456,463.0
-28.704,464.0
-29.6595,465.0
-30.174300000000002,466.0
-30.0729,467.0
-30.4902,468.0
-29.874000000000002,469.0
-29.916900000000002,470.0
-30.654,471.0
-30.096300000000003,472.0
-31.1883,473.0
-31.4223,474.0
-32.0463,475.0
-33.9885,476.0
-31.2468,477.0
-31.707,478.0
-31.6446,479.0
-31.402800000000003,480.0
-31.3248,481.0
-29.8701,482.0
-31.2039,483.0
-31.5549,484.0
-30.5604,485.0
-30.2913,486.0
-31.4886,487.0
-32.7834,488.0
-31.270200000000003,489.0
-31.3989,490.0
-32.2218,491.0
-32.0775,492.0
-31.718700000000002,493.0
-32.420700000000004,494.0
-31.285800000000002,495.0
-31.500300000000003,496.0
-32.7678,497.0
-32.292,498.0
-32.3037,499.0
-30.9231,500.0
-32.6313,501.0
-33.1734,502.0
-32.5923,503.0
-32.5884,504.0
-33.3957,505.0
-31.863,506.0
-33.3294,507.0
-34.047000000000004,508.0
-34.788000000000004,509.0
-33.871500000000005,510.0
-33.9612,511.0
-32.5221,512.0
-33.781800000000004,513.0
-33.0486,514.0
-34.5813,515.0
-36.5235,516.0
-34.717800000000004,517.0
-34.7568,518.0
-35.4003,519.0
-34.164,520.0
-33.4542,521.0
-34.842600000000004,522.0
-33.976800000000004,523.0
-34.1835,524.0
-35.5914,525.0
-35.4315,526.0
-33.9612,527.0
-34.8738,528.0
-35.6967,529.0
-35.373000000000005,530.0
-36.043800000000005,531.0
-35.5212,532.0
-35.7084,533.0
-37.3074,534.0
-37.05,535.0
-36.3636,536.0
-37.2528,537.0
-38.0367,538.0
-37.1709,539.0
-36.4611,540.0
-37.525800000000004,541.0
-38.091300000000004,542.0
-37.104600000000005,543.0
-37.6662,544.0
-36.8589,545.0
-39.0312,546.0
-38.7816,547.0
-39.1209,548.0
-39.9672,549.0
-39.39,550.0
-38.4774,551.0
-40.9851,552.0
-41.094300000000004,553.0
-40.829100000000004,554.0
-41.6052,555.0
-41.3205,556.0
-41.2776,557.0
-41.1138,558.0
-42.6387,559.0
-41.8158,560.0
-44.0388,561.0
-43.1223,562.0
-43.2315,563.0
-43.3992,564.0
-43.8984,565.0
-44.3274,566.0
-43.8711,567.0
-43.8048,568.0
-44.109,569.0
-44.0856,570.0
-44.6238,571.0
-44.6394,572.0
-46.3983,573.0
-46.3047,574.0
-46.5387,575.0
-47.0496,576.0
-46.1682,577.0
-47.4162,578.0
-50.349000000000004,579.0
-47.6151,580.0
-47.2875,581.0
-48.0753,582.0
-46.9716,583.0
-46.074600000000004,584.0
-48.3093,585.0
-46.959900000000005,586.0
-47.3928,587.0
-47.9895,588.0
-47.1978,589.0
-47.0106,590.0
-47.97,591.0
-47.6853,592.0
-49.0347,593.0
-47.9895,594.0
-47.1861,595.0
-45.5949,596.0
-47.4006,597.0
-46.8819,598.0
-46.3671,599.0
-47.3967,600.0
-47.9583,601.0
-46.3632,602.0
-46.6557,603.0
-46.6947,604.0
-48.0129,605.0
-47.0223,606.0
-45.2751,607.0
-45.3219,608.0
-45.201,609.0
-44.7759,610.0
-43.7775,611.0
-44.1597,612.0
-43.7385,613.0
-43.1496,614.0
-43.2003,615.0
-42.6426,616.0
-43.0326,617.0
-42.939,618.0
-43.2744,619.0
-43.4304,620.0
-41.5038,621.0
-42.2409,622.0
-41.3829,623.0
-39.2379,624.0
-41.7534,625.0
-40.7121,626.0
-41.269800000000004,627.0
-39.2886,628.0
-40.0647,629.0
-39.6162,630.0
-40.2402,631.0
-39.0078,632.0
-40.0257,633.0
-40.911,634.0
-39.0039,635.0
-38.8401,636.0
-39.8853,637.0
-39.3315,638.0
-39.2106,639.0
-39.6006,640.0
-39.9399,641.0
-38.391600000000004,642.0
-38.922,643.0
-39.3471,644.0
-37.3932,645.0
-39.078,646.0
-36.7302,647.0
-37.4166,648.0
-37.7949,649.0
-38.6373,650.0
-38.0289,651.0
-38.6958,652.0
-36.8979,653.0
-37.4673,654.0
-36.621,655.0
-36.621,656.0
-35.0649,657.0
-37.174800000000005,658.0
-36.9993,659.0
-35.3223,660.0
-37.455600000000004,661.0
-36.3987,662.0
-35.6031,663.0
-36.3714,664.0
-34.9908,665.0
-35.0844,666.0
-34.9713,667.0
-36.3207,668.0
-34.4058,669.0
-35.4393,670.0
-34.1952,671.0
-34.6398,672.0
-35.5407,673.0
-32.705400000000004,674.0
-35.3691,675.0
-34.717800000000004,676.0
-34.557900000000004,677.0
-32.0541,678.0
-33.6141,679.0
-33.7038,680.0
-34.0197,681.0
-32.799,682.0
-33.2904,683.0
-33.3372,684.0
-34.2264,685.0
-33.3099,686.0
-32.1321,687.0
-32.1321,688.0
-32.970600000000005,689.0
-33.3801,690.0
-33.5127,691.0
-31.983900000000002,692.0
-32.565,693.0
-31.410600000000002,694.0
-32.8185,695.0
-33.7311,696.0
-32.0736,697.0
-31.2897,698.0
-31.8318,699.0
-32.2335,700.0
-31.543200000000002,701.0
-30.650100000000002,702.0
-30.8256,703.0
-31.613400000000002,704.0
-30.6657,705.0
-30.8061,706.0
-29.2071,707.0
-28.762500000000003,708.0
-29.643900000000002,709.0
-30.8763,710.0
-31.843500000000002,711.0
-29.3319,712.0
-30.6618,713.0
-29.3748,714.0
-29.6049,715.0
-29.175900000000002,716.0
-28.7664,717.0
-29.2617,718.0
-32.6742,719.0
-30.829500000000003,720.0
-30.306900000000002,721.0
-29.9325,722.0
-29.1837,723.0
-31.094700000000003,724.0
-30.303,725.0
-30.7164,726.0
-32.6937,727.0
-30.564300000000003,728.0
-31.753800000000002,729.0
-31.703100000000003,730.0
-32.0073,731.0
-32.2881,732.0
-31.7616,733.0
-32.7327,734.0
-32.253,735.0
-32.7717,736.0
-33.2397,737.0
-33.4854,738.0
-34.0977,739.0
-33.5127,740.0
-33.9534,741.0
-33.7662,742.0
-35.6694,743.0
-35.7279,744.0
-34.7412,745.0
-35.443200000000004,746.0
-37.0617,747.0
-35.583600000000004,748.0
-36.7926,749.0
-36.960300000000004,750.0
-37.3269,751.0
-37.1709,752.0
-36.4884,753.0
-37.0032,754.0
-38.6256,755.0
-37.4127,756.0
-37.3737,757.0
-37.085100000000004,758.0
-38.7777,759.0
-38.7933,760.0
-38.376000000000005,761.0
-39.6669,762.0
-37.3269,763.0
-38.5749,764.0
-38.337,765.0
-37.9587,766.0
-38.0757,767.0
-37.2372,768.0
-37.915800000000004,769.0
-39.624,770.0
-38.0523,771.0
-38.2239,772.0
-38.025,773.0
-38.4657,774.0
-38.7894,775.0
-36.777,776.0
-37.1826,777.0
-36.589800000000004,778.0
-37.705200000000005,779.0
-36.0984,780.0
-37.2489,781.0
-36.254400000000004,782.0
-37.5063,783.0
-36.7653,784.0
-36.8979,785.0
-37.2879,786.0
-36.0165,787.0
-35.813700000000004,788.0
-36.1569,789.0
-35.4705,790.0
-35.9814,791.0
-36.0048,792.0
-35.763,793.0
-37.3542,794.0
-35.4705,795.0
-35.529,796.0
-36.3207,797.0
-36.0984,798.0
-36.0867,799.0
-37.1592,800.0
-35.6772,801.0
-35.5446,802.0
-33.462,803.0
-34.437,804.0
-36.3402,805.0
-34.3707,806.0
-33.586800000000004,807.0
-34.347300000000004,808.0
-33.4659,809.0
-34.507200000000005,810.0
-33.7662,811.0
-33.4152,812.0
-33.7272,813.0
-33.0993,814.0
-31.9449,815.0
-34.011900000000004,816.0
-33.0018,817.0
-32.0073,818.0
-32.420700000000004,819.0
-32.0307,820.0
-32.331,821.0
-32.6781,822.0
-32.8575,823.0
-34.171800000000005,824.0
-32.7249,825.0
-31.983900000000002,826.0
-32.097,827.0
-33.5049,828.0
-32.5533,829.0
-31.6875,830.0
-33.5049,831.0
-34.9752,832.0
-33.2982,833.0
-33.4152,834.0
-33.7506,835.0
-34.3551,836.0
-34.5033,837.0
-33.836400000000005,838.0
-33.9924,839.0
-33.3957,840.0
-33.9339,841.0
-35.334,842.0
-34.7841,843.0
-34.047000000000004,844.0
-34.312200000000004,845.0
-34.7334,846.0
-34.4214,847.0
-34.7802,848.0
-35.4276,849.0
-36.1062,850.0
-35.256,851.0
-35.337900000000005,852.0
-35.318400000000004,853.0
-35.6616,854.0
-36.6483,855.0
-35.2716,856.0
-35.8059,857.0
-35.158500000000004,858.0
-37.190400000000004,859.0
-35.337900000000005,860.0
-36.1569,861.0
-35.451,862.0
-36.7575,863.0
-36.8355,864.0
-34.6632,865.0
-35.6226,866.0
-35.7981,867.0
-36.4065,868.0
-37.1475,869.0
-35.954100000000004,870.0
-35.989200000000004,871.0
-37.8846,872.0
-35.7981,873.0
-36.4182,874.0
-37.9392,875.0
-37.1592,876.0
-37.3698,877.0
-37.3776,878.0
-37.755900000000004,879.0
-36.3831,880.0
-37.1514,881.0
-38.1771,882.0
-37.6467,883.0
-37.4361,884.0
-39.6006,885.0
-37.2333,886.0
-37.5024,887.0
-36.4923,888.0
-37.845600000000005,889.0
-36.075,890.0
-37.6506,891.0
-36.995400000000004,892.0
-36.3441,893.0
-37.315200000000004,894.0
-35.2716,895.0
-36.9915,896.0
-37.0266,897.0
-35.8098,898.0
-38.356500000000004,899.0
-37.385400000000004,900.0
-36.6171,901.0
-37.295700000000004,902.0
-35.3067,903.0
-36.3012,904.0
-37.174800000000005,905.0
-36.4065,906.0
-36.4026,907.0
-35.841,908.0
-36.0867,909.0
-37.0344,910.0
-37.190400000000004,911.0
-37.1319,912.0
-37.2372,913.0
-39.081900000000005,914.0
-36.9213,915.0
-36.0165,916.0
-36.059400000000004,917.0
-37.0071,918.0
-38.7426,919.0
-38.103,920.0
-36.7575,921.0
-38.337,922.0
-37.3308,923.0
-37.915800000000004,924.0
-39.5811,925.0
-38.5749,926.0
-38.0796,927.0
-37.4946,928.0
-38.7465,929.0
-37.6623,930.0
-37.5141,931.0
-37.1982,932.0
-37.350300000000004,933.0
-37.2489,934.0
-37.3074,935.0
-37.2645,936.0
-37.740300000000005,937.0
-37.0929,938.0
-36.2661,939.0
-38.1888,940.0
-38.2902,941.0
-38.481300000000005,942.0
-36.925200000000004,943.0
-37.2723,944.0
-38.9493,945.0
-38.5944,946.0
-37.5765,947.0
-37.791000000000004,948.0
-38.6841,949.0
-39.1677,950.0
-40.4118,951.0
-36.890100000000004,952.0
-38.6451,953.0
-38.298,954.0
-38.6802,955.0
-38.3721,956.0
-39.1833,957.0
-38.2356,958.0
-38.8869,959.0
-38.8518,960.0
-39.3744,961.0
-38.5047,962.0
-39.0858,963.0
-39.2808,964.0
-39.8697,965.0
-39.3237,966.0
-39.6864,967.0
-38.8674,968.0
-38.691900000000004,969.0
-40.287,970.0
-40.2207,971.0
-39.9087,972.0
-41.5116,973.0
-39.6864,974.0
-40.4157,975.0
-39.8424,976.0
-40.778400000000005,977.0
-40.95,978.0
-40.6809,979.0
-40.872,980.0
-41.6559,981.0
-41.6754,982.0
-40.528800000000004,983.0
-40.9929,984.0
-41.164500000000004,985.0
-41.8119,986.0
-41.0826,987.0
-41.1021,988.0
-40.7394,989.0
-41.1957,990.0
-39.9945,991.0
-41.944500000000005,992.0
-42.0186,993.0
-43.3251,994.0
-42.330600000000004,995.0
-41.4102,996.0
-41.4453,997.0
-42.3774,998.0
-41.886,999.0
-42.7947,1000.0
-42.790800000000004,1001.0
-42.6738,1002.0
-42.1239,1003.0
-43.4148,1004.0
-41.8275,1005.0
-43.2744,1006.0
-44.0817,1007.0
-43.6605,1008.0
-43.9413,1009.0
-43.719,1010.0
-42.5568,1011.0
-43.6254,1012.0
-43.5513,1013.0
-44.4405,1014.0
-44.4366,1015.0
-44.7798,1016.0
-44.1129,1017.0
-44.8773,1018.0
-44.265,1019.0
-45.1893,1020.0
-43.1379,1021.0
-44.9709,1022.0
-43.8633,1023.0
-43.6644,1024.0
-44.421,1025.0
-44.3196,1026.0
-43.711200000000005,1027.0
-43.7034,1028.0
-45.4467,1029.0
-43.6566,1030.0
-43.2315,1031.0
-43.5201,1032.0
-43.442099999999996,1033.0
-45.3297,1034.0
-44.4561,1035.0
-43.7619,1036.0
-44.2299,1037.0
-43.5201,1038.0
-44.8773,1039.0
-44.9631,1040.0
-43.173,1041.0
-44.031,1042.0
-42.1941,1043.0
-43.1379,1044.0
-43.5942,1045.0
-43.1028,1046.0
-42.4125,1047.0
-41.6559,1048.0
-41.1528,1049.0
-41.9172,1050.0
-42.8142,1051.0
-42.4905,1052.0
-42.0342,1053.0
-43.1886,1054.0
-42.0654,1055.0
-43.3368,1056.0
-42.7167,1057.0
-42.841499999999996,1058.0
-41.9211,1059.0
-43.106700000000004,1060.0
-42.6114,1061.0
-42.1824,1062.0
-42.1122,1063.0
-41.9484,1064.0
-41.5584,1065.0
-41.4024,1066.0
-42.1239,1067.0
-41.6442,1068.0
-43.4811,1069.0
-42.4242,1070.0
-42.2175,1071.0
-40.1388,1072.0
-42.0381,1073.0
-41.2035,1074.0
-41.2854,1075.0
-41.519400000000005,1076.0
-42.5646,1077.0
-40.2402,1078.0
-42.4476,1079.0
-40.014,1080.0
-41.9367,1081.0
-40.493700000000004,1082.0
-40.918800000000005,1083.0
-40.2597,1084.0
-40.6848,1085.0
-41.4219,1086.0
-40.755,1087.0
-40.326,1088.0
-40.0647,1089.0
-39.5538,1090.0
-40.864200000000004,1091.0
-39.7839,1092.0
-40.0452,1093.0
-40.1388,1094.0
-40.7238,1095.0
-39.9477,1096.0
-39.546,1097.0
-40.864200000000004,1098.0
-41.8119,1099.0
-40.5327,1100.0
-41.496,1101.0
-42.3891,1102.0
-41.9016,1103.0
-40.953900000000004,1104.0
-42.1044,1105.0
-41.9913,1106.0
-41.379000000000005,1107.0
-41.8236,1108.0
-43.6332,1109.0
-42.2877,1110.0
-42.8064,1111.0
-41.9757,1112.0
-42.0654,1113.0
-41.1879,1114.0
-42.3189,1115.0
-40.9773,1116.0
-42.0303,1117.0
-42.084900000000005,1118.0
-42.8064,1119.0
-41.0397,1120.0
-43.3641,1121.0
-41.624700000000004,1122.0
-42.1239,1123.0
-43.5786,1124.0
-44.027100000000004,1125.0
-45.0372,1126.0
-42.1824,1127.0
-45.0489,1128.0
-43.4187,1129.0
-43.4538,1130.0
-44.2689,1131.0
-42.9273,1132.0
-43.0404,1133.0
-43.9374,1134.0
-43.9803,1135.0
-42.7635,1136.0
-42.9624,1137.0
-43.321200000000005,1138.0
-44.0934,1139.0
-43.3797,1140.0
-45.63,1141.0
-44.0934,1142.0
-44.2884,1143.0
-43.3368,1144.0
-43.836,1145.0
-43.6332,1146.0
-44.5809,1147.0
-43.2627,1148.0
-42.6231,1149.0
-42.2487,1150.0
-42.7596,1151.0
-44.202600000000004,1152.0
-43.0872,1153.0
-43.0833,1154.0
-42.720600000000005,1155.0
-42.5412,1156.0
-42.4983,1157.0
-42.0069,1158.0
-41.1177,1159.0
-41.5428,1160.0
-42.2409,1161.0
-42.0576,1162.0
-41.8548,1163.0
-41.2776,1164.0
-41.269800000000004,1165.0
-40.7901,1166.0
-41.0397,1167.0
-41.2269,1168.0
-40.8876,1169.0
-41.418,1170.0
-43.7229,1171.0
-40.2597,1172.0
-40.7628,1173.0
-39.8541,1174.0
-39.0,1175.0
-39.998400000000004,1176.0
-39.998400000000004,1177.0
-39.819,1178.0
-38.9376,1179.0
-39.0585,1180.0
-38.481300000000005,1181.0
-39.8814,1182.0
-38.6412,1183.0
-40.1427,1184.0
-38.8557,1185.0
-39.4719,1186.0
-40.6107,1187.0
-38.2941,1188.0
-37.1475,1189.0
-37.2177,1190.0
-37.3191,1191.0
-38.025,1192.0
-36.9525,1193.0
-36.6834,1194.0
-37.6038,1195.0
-38.3682,1196.0
-37.3581,1197.0
-37.420500000000004,1198.0
-36.289500000000004,1199.0
-37.791000000000004,1200.0
-36.5274,1201.0
-38.3604,1202.0
-37.104600000000005,1203.0
