RANGE,FRAMECOUNT
3.0313000000000017,320.0
3.0274,320.0
3.0274,320.0
3.0234999999999985,325.0
3.0234999999999985,325.0
3.0196000000000005,325.0
3.0196000000000005,325.0
3.0196000000000005,325.0
3.015699999999999,330.0
3.015699999999999,330.0
3.011800000000001,330.0
3.011800000000001,330.0
3.0040000000000013,330.0
3.0000999999999998,335.0
3.0000999999999998,335.0
2.9923,335.0
2.9883999999999986,335.0
2.9845000000000006,335.0
2.9845000000000006,340.0
2.980599999999999,340.0
2.976700000000001,340.0
2.976700000000001,340.0
2.976700000000001,340.0
2.976700000000001,345.0
2.976700000000001,345.0
2.9727999999999994,345.0
2.9727999999999994,345.0
2.9689000000000014,345.0
2.9689000000000014,350.0
2.9689000000000014,350.0
2.965,350.0
2.961100000000002,350.0
2.961100000000002,350.0
2.961100000000002,355.0
2.961100000000002,355.0
2.9572000000000003,355.0
2.9572000000000003,355.0
2.9572000000000003,355.0
2.9532999999999987,360.0
2.9494000000000007,360.0
2.9494000000000007,360.0
2.9494000000000007,360.0
2.9494000000000007,360.0
2.945499999999999,365.0
2.945499999999999,365.0
2.945499999999999,365.0
2.941600000000001,365.0
2.941600000000001,365.0
2.941600000000001,370.0
2.9376999999999995,370.0
2.9376999999999995,370.0
2.9376999999999995,370.0
2.9376999999999995,370.0
2.9338000000000015,375.0
2.9338000000000015,375.0
2.9338000000000015,375.0
2.9338000000000015,375.0
2.9299,375.0
0.41440000000000055,376.0
-2.7913999999999994,377.0
-6.773299999999999,378.0
-8.243599999999999,379.0
-9.546199999999999,380.0
-10.415899999999999,381.0
-10.9736,382.0
-12.467299999999998,383.0
-12.787099999999999,384.0
-14.6474,385.0
-14.3471,386.0
-14.686399999999999,387.0
-14.8151,388.0
-14.3003,389.0
-14.074099999999998,390.0
-13.368199999999998,391.0
-14.491399999999999,392.0
-13.7816,393.0
-14.799499999999998,394.0
-13.617799999999999,395.0
-14.3003,396.0
-14.5733,397.0
-14.7839,398.0
-15.708199999999998,399.0
-14.939899999999998,400.0
-14.152099999999999,401.0
-15.5522,402.0
-14.569399999999998,403.0
-14.0078,404.0
-15.825199999999999,405.0
-15.298699999999998,406.0
-16.971799999999998,407.0
-16.659799999999997,408.0
-15.325999999999999,409.0
-15.856399999999999,410.0
-14.756599999999999,411.0
-15.4742,412.0
-15.922699999999999,413.0
-16.7573,414.0
-14.756599999999999,415.0
-15.423499999999999,416.0
-17.119999999999997,417.0
-14.7956,418.0
-16.223,419.0
-16.0397,420.0
-15.1505,421.0
-15.2519,422.0
-14.487499999999999,423.0
-14.195,424.0
-13.785499999999999,425.0
-14.764399999999998,426.0
-13.6997,427.0
-14.312,428.0
-13.021099999999999,429.0
-13.286299999999999,430.0
-13.6139,431.0
-13.5086,432.0
-13.516399999999999,433.0
-14.2652,434.0
-14.1833,435.0
-14.631799999999998,436.0
-15.353299999999999,437.0
-15.064699999999998,438.0
-13.500799999999998,439.0
-14.920399999999999,440.0
-14.4056,441.0
-14.542099999999998,442.0
-14.2028,443.0
-14.1131,444.0
-13.259,445.0
-14.9165,446.0
-14.331499999999998,447.0
-14.7332,448.0
-14.7761,449.0
-14.491399999999999,450.0
-14.561599999999999,451.0
-14.690299999999999,452.0
-15.696499999999999,453.0
-13.2746,454.0
-16.7222,455.0
-13.297999999999998,456.0
-13.621699999999999,457.0
-14.6981,458.0
-14.0117,459.0
-13.8323,460.0
-15.134899999999998,461.0
-13.590499999999999,462.0
-11.7029,463.0
-13.270699999999998,464.0
-12.1397,465.0
-11.987599999999999,466.0
-12.654499999999999,467.0
-11.4923,468.0
-10.9697,469.0
-11.418199999999999,470.0
-11.784799999999999,471.0
-12.923599999999999,472.0
-11.9681,473.0
-12.459499999999998,474.0
-11.823799999999999,475.0
-13.3136,476.0
-12.5453,477.0
-14.269099999999998,478.0
-12.467299999999998,479.0
-13.0406,480.0
-13.883,481.0
-13.941499999999998,482.0
-14.2652,483.0
-14.269099999999998,484.0
-13.5944,485.0
-14.974999999999998,486.0
-14.3003,487.0
-15.259699999999999,488.0
-14.639599999999998,489.0
-13.9649,490.0
-15.357199999999999,491.0
-13.988299999999999,492.0
-13.165399999999998,493.0
-17.0888,494.0
-13.656799999999999,495.0
-13.773799999999998,496.0
-17.2955,497.0
-15.357199999999999,498.0
-15.9422,499.0
-15.922699999999999,500.0
-15.653599999999999,501.0
-15.224599999999999,502.0
-15.692599999999999,503.0
-18.243199999999998,504.0
-15.8096,505.0
-16.3751,506.0
-16.6013,507.0
-17.552899999999998,508.0
-16.1333,509.0
-16.176199999999998,510.0
-16.616899999999998,511.0
-16.519399999999997,512.0
-17.822,513.0
-19.097299999999997,514.0
-17.5334,515.0
-19.3001,516.0
-19.889,517.0
-18.0794,518.0
-19.354699999999998,519.0
-20.4467,520.0
-21.6284,521.0
-20.1464,522.0
-19.2338,523.0
-20.017699999999998,524.0
-17.7713,525.0
-18.816499999999998,526.0
-19.592599999999997,527.0
-18.6956,528.0
-18.9881,529.0
-20.4623,530.0
-18.4421,531.0
-18.5279,532.0
-19.912399999999998,533.0
-18.9335,534.0
-19.2104,535.0
-20.3843,536.0
-20.6729,537.0
-19.362499999999997,538.0
-20.6105,539.0
-20.766499999999997,540.0
-20.8952,541.0
-20.122999999999998,542.0
-21.5036,543.0
-20.4701,544.0
-20.8172,545.0
-19.7291,546.0
-21.566,547.0
-21.3788,548.0
-21.6986,549.0
-21.0746,550.0
-21.5504,551.0
-23.796799999999998,552.0
-23.141599999999997,553.0
-21.0434,554.0
-22.4942,555.0
-21.854599999999998,556.0
-22.860799999999998,557.0
