RANGE,FRAMECOUNT
1.5740999999999978,4.0
1.5740999999999978,4.0
1.5740999999999978,4.0
1.5740999999999978,4.0
1.5662999999999982,9.0
1.5701999999999963,9.0
1.5662999999999982,9.0
1.5701999999999963,9.0
1.5701999999999963,9.0
1.5701999999999963,14.0
1.5662999999999982,14.0
1.5662999999999982,14.0
1.5662999999999982,14.0
1.5662999999999982,14.0
1.5662999999999982,19.0
1.5623999999999967,19.0
1.5662999999999982,19.0
1.5623999999999967,19.0
1.5584999999999987,19.0
1.5623999999999967,24.0
1.5623999999999967,24.0
1.5623999999999967,24.0
1.5623999999999967,24.0
1.5584999999999987,24.0
1.5584999999999987,29.0
1.554599999999997,29.0
1.5584999999999987,29.0
1.5584999999999987,29.0
1.5584999999999987,29.0
1.554599999999997,34.0
1.554599999999997,34.0
1.554599999999997,34.0
1.5584999999999987,34.0
1.554599999999997,34.0
1.5584999999999987,39.0
1.5584999999999987,39.0
1.5584999999999987,39.0
1.5623999999999967,39.0
1.5623999999999967,39.0
1.5584999999999987,44.0
1.5623999999999967,44.0
1.5623999999999967,44.0
1.5584999999999987,44.0
1.5623999999999967,44.0
1.5584999999999987,50.0
1.554599999999997,50.0
1.5584999999999987,50.0
1.5623999999999967,50.0
1.5584999999999987,50.0
1.5584999999999987,50.0
1.5584999999999987,55.0
1.5584999999999987,55.0
1.5584999999999987,55.0
1.5584999999999987,55.0
1.5584999999999987,55.0
1.5584999999999987,60.0
1.5623999999999967,60.0
1.5584999999999987,60.0
1.554599999999997,60.0
1.554599999999997,60.0
1.5584999999999987,65.0
1.5584999999999987,65.0
1.554599999999997,65.0
1.5584999999999987,65.0
1.554599999999997,65.0
1.5506999999999955,70.0
1.554599999999997,70.0
1.5506999999999955,70.0
1.5467999999999975,70.0
1.5467999999999975,70.0
1.5506999999999955,75.0
1.5467999999999975,75.0
1.5467999999999975,75.0
1.5467999999999975,75.0
1.542899999999996,75.0
1.542899999999996,80.0
1.542899999999996,80.0
1.5467999999999975,80.0
1.5467999999999975,80.0
1.542899999999996,80.0
1.542899999999996,85.0
1.542899999999996,85.0
1.538999999999998,85.0
1.538999999999998,85.0
1.542899999999996,85.0
1.542899999999996,90.0
1.538999999999998,90.0
1.542899999999996,90.0
1.542899999999996,90.0
1.538999999999998,90.0
1.538999999999998,95.0
1.538999999999998,95.0
1.542899999999996,95.0
1.538999999999998,95.0
1.538999999999998,95.0
1.538999999999998,100.0
1.5350999999999964,100.0
1.542899999999996,100.0
1.538999999999998,100.0
1.538999999999998,100.0
1.5350999999999964,105.0
1.538999999999998,105.0
1.542899999999996,105.0
1.5350999999999964,105.0
1.538999999999998,105.0
1.5350999999999964,110.0
1.5311999999999983,110.0
1.5311999999999983,110.0
1.5272999999999968,110.0
1.5311999999999983,110.0
1.5311999999999983,115.0
1.5272999999999968,115.0
1.5272999999999968,115.0
1.5272999999999968,115.0
1.5272999999999968,115.0
1.5233999999999952,120.0
1.5311999999999983,120.0
1.5272999999999968,120.0
1.5272999999999968,120.0
1.5272999999999968,120.0
1.5272999999999968,125.0
1.5311999999999983,125.0
1.5272999999999968,125.0
1.5272999999999968,125.0
1.5272999999999968,125.0
1.5272999999999968,130.0
1.5272999999999968,130.0
1.5272999999999968,130.0
1.5311999999999983,130.0
1.5311999999999983,130.0
1.5311999999999983,135.0
1.5311999999999983,135.0
1.5272999999999968,135.0
1.5272999999999968,135.0
1.5311999999999983,135.0
1.5233999999999952,140.0
1.5233999999999952,140.0
1.5194999999999972,140.0
1.5155999999999956,140.0
1.5155999999999956,140.0
1.5155999999999956,145.0
1.5194999999999972,145.0
1.5194999999999972,145.0
1.5155999999999956,145.0
1.5155999999999956,145.0
1.5194999999999972,150.0
1.5155999999999956,150.0
1.5194999999999972,150.0
1.5233999999999952,150.0
1.5233999999999952,150.0
1.5272999999999968,155.0
1.5272999999999968,155.0
1.5311999999999983,155.0
1.5311999999999983,155.0
1.5311999999999983,155.0
1.5311999999999983,160.0
1.5350999999999964,160.0
1.5311999999999983,160.0
1.5311999999999983,160.0
1.5311999999999983,160.0
1.5272999999999968,165.0
1.5272999999999968,165.0
1.5272999999999968,165.0
1.5233999999999952,165.0
1.5194999999999972,165.0
1.5194999999999972,169.0
1.5155999999999956,169.0
1.5155999999999956,169.0
1.5116999999999976,169.0
1.5155999999999956,174.0
1.5116999999999976,174.0
1.507799999999996,174.0
1.507799999999996,174.0
1.507799999999996,174.0
1.503899999999998,179.0
1.507799999999996,179.0
1.507799999999996,179.0
1.507799999999996,179.0
1.507799999999996,179.0
1.5116999999999976,184.0
1.507799999999996,184.0
1.5116999999999976,184.0
1.5116999999999976,184.0
1.5155999999999956,184.0
1.5155999999999956,189.0
1.5155999999999956,189.0
1.5194999999999972,189.0
1.5194999999999972,189.0
1.5194999999999972,189.0
1.5194999999999972,194.0
1.5233999999999952,194.0
1.5194999999999972,194.0
1.5194999999999972,194.0
1.5194999999999972,194.0
1.5155999999999956,199.0
1.5155999999999956,199.0
1.5116999999999976,199.0
1.5116999999999976,199.0
1.5116999999999976,199.0
1.5155999999999956,204.0
1.5155999999999956,204.0
1.5116999999999976,204.0
1.5155999999999956,204.0
1.5155999999999956,204.0
1.5155999999999956,209.0
1.5155999999999956,209.0
1.5155999999999956,209.0
1.5194999999999972,209.0
1.5194999999999972,209.0
1.5194999999999972,214.0
1.5233999999999952,214.0
1.5233999999999952,214.0
1.5272999999999968,214.0
1.5272999999999968,214.0
1.5272999999999968,219.0
1.5311999999999983,219.0
1.5350999999999964,219.0
1.5311999999999983,219.0
1.5350999999999964,219.0
1.5350999999999964,224.0
1.5350999999999964,224.0
1.5350999999999964,224.0
1.5350999999999964,224.0
1.5350999999999964,224.0
1.5350999999999964,229.0
1.5350999999999964,229.0
1.5350999999999964,229.0
1.5350999999999964,229.0
1.5350999999999964,229.0
1.5350999999999964,234.0
1.5350999999999964,234.0
1.538999999999998,234.0
1.542899999999996,234.0
1.542899999999996,234.0
1.542899999999996,239.0
1.5506999999999955,239.0
1.5506999999999955,239.0
1.5506999999999955,239.0
1.554599999999997,239.0
1.554599999999997,244.0
1.554599999999997,244.0
1.5584999999999987,244.0
1.5584999999999987,244.0
1.5584999999999987,244.0
1.5584999999999987,249.0
1.5623999999999967,249.0
1.5584999999999987,249.0
1.554599999999997,249.0
1.554599999999997,249.0
1.554599999999997,254.0
1.554599999999997,254.0
1.5506999999999955,254.0
1.5506999999999955,254.0
1.554599999999997,254.0
1.554599999999997,259.0
1.5584999999999987,259.0
1.5584999999999987,259.0
1.5584999999999987,259.0
1.5584999999999987,259.0
1.5584999999999987,264.0
1.5623999999999967,264.0
1.5701999999999963,264.0
1.5701999999999963,264.0
1.5779999999999959,264.0
1.5740999999999978,269.0
1.5701999999999963,269.0
1.5740999999999978,269.0
1.5701999999999963,269.0
1.5662999999999982,269.0
1.5701999999999963,274.0
1.5623999999999967,274.0
1.5623999999999967,274.0
